1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
118,0.924606012,0.003782588,-0.259597943,0.104283756,0.5,0.501986834,0.46139153,0.434318716,0.402456251,0.367638005,0.35578047,0.32718335,0.376371521,0.368721638,0.361728475,0.312264006,0.351277741,0.395106962,0.35160413,0.340686546,0.309403951,0.301075279,0.328782959,0.289577228,0.245468833,0.206010492,0.184732761,0.174950458,0.172172631,0.172379389,0.159721538,0.17262465,0.186858231,0.184130142,0.22668532,0.233003125,0.209751418,0.224193198,0.2137034,0.206451947,0.179805052,0.202250586,0.153621708,0.120040903,0.150354229,0.146954596,0.183081948,0.147642366,0.137082987,0.099702388,0.055775274,0.1025122,0.122691595,0.081712051,0.0446706,0.069480193,0.041831367,0.002777053
119,0.928368967,0.018569426,-0.020000839,0.179287551,0.5,0.542636306,0.512446905,0.5106196,0.528568127,0.507989943,0.545807797,0.581296353,0.566602353,0.54302484,0.529591212,0.570586647,0.583849316,0.571377315,0.614796814,0.59267507,0.625512265,0.657989766,0.654925354,0.684988834,0.721010421,0.71310162,0.686094951,0.642953974,0.593483115,0.587045455,0.55560883,0.544019996,0.535408484,0.514596846,0.543120999,0.585326842,0.622125812,0.647152413,0.678297687,0.71495073,0.68954473,0.671048229,0.682043824,0.718004498,0.764353968,0.759280774,0.80155373,0.831732085,0.813572157,0.797941132,0.782345563,0.74261569,0.716414635,0.72045935,0.712984127,0.724862039,0.694296035,0.664293421
120,0.932039086,0.016283619,0.03565615,0.105088597,0.5,0.493118912,0.461497199,0.413652825,0.399340247,0.380741192,0.389120683,0.367366779,0.333266555,0.325818972,0.308344844,0.282402116,0.299324256,0.333395281,0.332712176,0.304444836,0.314445361,0.319672988,0.364957249,0.319220433,0.327259768,0.311090465,0.307391412,0.272968424,0.228039409,0.195139194,0.218869681,0.183472039,0.210257341,0.24124983,0.271825115,0.305924426,0.343399486,0.364380964,0.339347486,0.377979749,0.411283086,0.361796246,0.337932251,0.292673424,0.293019731,0.252242542,0.228453647,0.183943133,0.167761279,0.196157771,0.176290704,0.2037783,0.180349802,0.182207102,0.184027324,0.190206618,0.178336973,0.15662611
121,0.935616002,-0.000973272,-1.026244499,0.239919884,0.5,0.453611212,0.483116022,0.456977298,0.465242832,0.513291788,0.53178458,0.552957801,0.567064605,0.552524909,0.567216477,0.569250361,0.607916433,0.58065799,0.548593099,0.566923086,0.518800776,0.516484418,0.529362888,0.559688773,0.593531303,0.613871166,0.602838867,0.65169425,0.607315266,0.561649061,0.590881637,0.591273142,0.60386312,0.621361864,0.654220922,0.620919096,0.611142702,0.634562405,0.63506217,0.678115269,0.699118457,0.675981608,0.722823174,0.771164621,0.787282504,0.757364873,0.735104786,0.770959025,0.817018471,0.791752873,0.829914577,0.864737666,0.82828589,0.833071224,0.841092814,0.798294019,0.780680296,0.767977962
122,0.939099356,-0.017335342,-0.028768579,0.051897588,0.5,0.503075894,0.514795549,0.536271908,0.541171498,0.514024543,0.500067065,0.529646899,0.48844624,0.466237246,0.452786129,0.475727408,0.515077961,0.527969462,0.491513976,0.516136203,0.480772973,0.519337653,0.567673618,0.596949848,0.567424613,0.574012954,0.587688933,0.593875449,0.606630169,0.61350308,0.635667527,0.635872478,0.653339938,0.607963477,0.587655315,0.614693232,0.582248535,0.580456206,0.563028217,0.517753403,0.559752348,0.575322993,0.571403756,0.535736641,0.565668322,0.529763082,0.566870235,0.537661109,0.562146343,0.563195876,0.562947331,0.556352404,0.516735305,0.521001515,0.533996058,0.576812649,0.555931909,0.532566916
123,0.942488802,-0.017759378,0.025896374,0.833694247,0.5,0.497988695,0.531817132,0.484976285,0.481207053,0.455383235,0.441049177,0.484875004,0.474608953,0.477062835,0.475487129,0.459120755,0.417711096,0.375154163,0.416948592,0.399254586,0.395576489,0.360385208,0.399331927,0.384495054,0.339363116,0.378951084,0.333355488,0.36756258,0.379579787,0.358980293,0.388827604,0.373199602,0.334781758,0.318582354,0.331116648,0.367405924,0.381814151,0.398092582,0.442905335,0.442497541,0.471307193,0.520666306,0.538513519,0.573968831,0.554698179,0.538464557,0.586207686,0.611359632,0.653942752,0.623284423,0.663686199,0.625491545,0.602783443,0.595302466,0.614056321,0.585752019,0.569535232,0.611580411
124,0.945783999,-0.001855524,0.536606876,0.984897113,0.5,0.511644921,0.497459361,0.470946365,0.437030152,0.462550675,0.506083562,0.542461329,0.515345012,0.474409343,0.480892324,0.523406818,0.483190105,0.437902485,0.430985473,0.46870632,0.445021551,0.4704321,0.479157702,0.464077805,0.472880092,0.507058256,0.549564886,0.51350984,0.526340418,0.542879838,0.521010046,0.486357641,0.497047427,0.489363682,0.516861569,0.532643682,0.505313738,0.491439428,0.444474731,0.417996446,0.453243546,0.423952187,0.430961609,0.422397057,0.456483168,0.434502504,0.45752872,0.438595337,0.402045251,0.43755985,0.435601796,0.453084608,0.450231402,0.455036153,0.478538972,0.433809553,0.444940306,0.413012589
125,0.948984619,0.01575429,-0.039103028,0.469986908,0.5,0.482696419,0.478653157,0.473407303,0.446093027,0.4436226,0.471488978,0.495678995,0.466148251,0.450555968,0.483380734,0.451615214,0.452602917,0.496127077,0.467189528,0.456705783,0.437175602,0.463576315,0.434763753,0.456311732,0.5000043,0.545906537,0.584236615,0.619873717,0.611173025,0.574261944,0.62266514,0.625843942,0.578447918,0.585835376,0.606555233,0.611634319,0.635179159,0.622350982,0.652720511,0.627266764,0.640043748,0.668140594,0.64040485,0.606205267,0.576047519,0.533743919,0.529895858,0.496939389,0.515755932,0.519179851,0.510506719,0.508140421,0.539118182,0.536513888,0.494115376,0.451706734,0.438554654,0.403757596
126,0.952090342,0.018879683,0.017478621,0.609803991,0.5,0.531872508,0.540150469,0.562648422,0.583812429,0.627862995,0.64694016,0.640217797,0.689595595,0.674030413,0.675050164,0.638527295,0.606590644,0.582113378,0.60663543,0.626825117,0.672495109,0.697681666,0.651744697,0.675598172,0.649074942,0.641951848,0.597581569,0.561331585,0.540483134,0.548061188,0.513636428,0.547084201,0.591833962,0.603582914,0.618554684,0.590428963,0.599326299,0.624045824,0.593461204,0.605106214,0.651183543,0.680386461,0.655654471,0.607787059,0.609414954,0.562420912,0.608888625,0.627400529,0.580393434,0.619151758,0.652266089,0.621870799,0.61585165,0.618146877,0.641578721,0.59605017,0.554523442,0.58363274
127,0.955100856,0.004647182,0.209294592,0.937802036,0.5,0.46760385,0.445028316,0.405514563,0.390272797,0.393447341,0.387478689,0.421934335,0.398428755,0.428233802,0.446562979,0.494069776,0.530518899,0.564857791,0.534829539,0.558323629,0.592605768,0.613525133,0.645901456,0.657999764,0.642324818,0.676926887,0.726587871,0.759523574,0.712049558,0.709058806,0.686490181,0.677802401,0.677587647,0.664151578,0.703439362,0.673419682,0.675024813,0.718762115,0.695219931,0.681168249,0.647199883,0.623310405,0.621244195,0.578800568,0.582896341,0.579442885,0.624170497,0.657965055,0.646524152,0.620588362,0.585533736,0.549311761,0.54353809,0.527749091,0.562696519,0.552622193,0.557529878,0.561899303
128,0.95801586,-0.013857916,-0.052030745,0.287246778,0.5,0.469972693,0.505404435,0.513481399,0.558952438,0.584943561,0.603600448,0.608756647,0.606430072,0.645582954,0.638507343,0.663970661,0.665004408,0.651927058,0.622032628,0.615576722,0.646403641,0.598734578,0.621669839,0.573224084,0.545004307,0.586577245,0.622602353,0.667332462,0.659311449,0.647420863,0.686751144,0.648062344,0.675303048,0.628488053,0.642462578,0.619732627,0.64993567,0.660172615,0.636285129,0.606126372,0.640801468,0.637323052,0.639765329,0.644136906,0.640463102,0.683956267,0.637882784,0.645159514,0.638797349,0.686969792,0.731913888,0.697596113,0.717654231,0.724184995,0.703380652,0.736541458,0.728021865,0.77406117
129,0.960835064,-0.01962211,0.009859969,0.496440269,0.5,0.513557989,0.518970182,0.532117489,0.501760328,0.496230606,0.459636878,0.482006723,0.514144974,0.512128331,0.499493531,0.513368755,0.486375065,0.454097809,0.480470422,0.508026439,0.518348901,0.515877722,0.477852227,0.488833517,0.50965222,0.559051915,0.509641307,0.466892115,0.446784514,0.422870177,0.4603909,0.49029794,0.533075924,0.50445794,0.471801619,0.433738867,0.445355523,0.453814086,0.417666156,0.37695704,0.350132835,0.312438574,0.334490499,0.365836861,0.415415242,0.397570915,0.400198618,0.417184435,0.464385089,0.431837117,0.417741575,0.370474679,0.322817264,0.291336305,0.329096684,0.31099884,0.338229723,0.37803257
130,0.963558185,-0.007345827,0.126616921,0.559060895,0.5,0.524948599,0.477200938,0.466902953,0.463912592,0.418591101,0.374042608,0.414581461,0.396333209,0.446022873,0.426153964,0.388835354,0.430261423,0.470327822,0.423141332,0.410361248,0.385590501,0.368489089,0.332400396,0.369801048,0.369824494,0.396907987,0.394499197,0.384303545,0.396195659,0.423203858,0.404060043,0.394250692,0.374608738,0.349685557,0.339328689,0.335764792,0.312040146,0.334652387,0.367198165,0.381499111,0.418316063,0.412160456,0.437800884,0.424329826,0.418026605,0.418540123,0.432163003,0.442232045,0.480588629,0.497837132,0.543110474,0.515475991,0.534698321,0.504475639,0.473896148,0.462942242,0.422214725,0.419315754
131,0.966184952,0.011684176,-0.069461754,0.023976563,0.5,0.465265147,0.506523879,0.501718638,0.468772424,0.50419287,0.548373873,0.53843266,0.503161988,0.468008743,0.462167566,0.499691364,0.477367377,0.486054066,0.520390274,0.532961486,0.491099201,0.480284885,0.469010519,0.428094392,0.474638343,0.462403456,0.476479927,0.443805695,0.479425891,0.486473585,0.468942049,0.517323638,0.546490907,0.511045854,0.470409928,0.428922449,0.470412214,0.470775152,0.429753271,0.459072561,0.495342192,0.533803502,0.484965744,0.497734709,0.536226622,0.574102098,0.576417438,0.607411833,0.637731656,0.675214755,0.696331096,0.650552458,0.604698121,0.60451305,0.65152174,0.663497774,0.681807964,0.668274415
132,0.9687151,0.019971801,0.002657927,0.326946805,0.5,0.487790848,0.522535034,0.47535504,0.525017598,0.572812219,0.600235037,0.61718092,0.652031285,0.689913163,0.731839897,0.734621808,0.69444392,0.7298438,0.746149892,0.761230747,0.807624013,0.760487492,0.757739956,0.730966172,0.741469729,0.780920516,0.795822843,0.8166433,0.851611438,0.887864477,0.894635321,0.935130475,0.943845416,0.949457606,0.928483801,0.949723211,0.953025323,0.955568859,0.914321556,0.869961016,0.828505662,0.877804186,0.919372175,0.926552846,0.972051641,0.931899106,0.930518174,0.952265819,0.984748118,0.953490247,0.992328315,1.013270699,0.967055273,0.936756434,0.894943846,0.868057847,0.887547779,0.921230795
133,0.971148378,0.009897444,0.087796983,0.037937093,0.5,0.499073938,0.495581766,0.462576198,0.438614471,0.449555283,0.442223121,0.418893487,0.449886185,0.487540513,0.514953809,0.534802376,0.561017973,0.595949878,0.605057434,0.62792374,0.632008052,0.595505104,0.602581624,0.579833734,0.617072828,0.588522939,0.623188811,0.652315973,0.665043938,0.675868947,0.676646696,0.683341691,0.675094629,0.691814905,0.690726158,0.724580518,0.716522916,0.744181624,0.766080813,0.796283862,0.84068802,0.837913706,0.882823424,0.913003374,0.950995054,0.968860944,0.944289747,0.913328632,0.880090176,0.86798998,0.860261867,0.876277747,0.850093069,0.891084074,0.873376487,0.836997819,0.836474886,0.841036529
134,0.973484542,-0.009276577,-0.095501259,0.596917546,0.5,0.498910288,0.508860389,0.525198079,0.554536569,0.556252719,0.594063549,0.560250496,0.552234387,0.590616897,0.60758221,0.608336718,0.616815924,0.640395669,0.620904883,0.668150616,0.711216992,0.670163482,0.648039506,0.608414202,0.651249046,0.666204709,0.66779342,0.662476197,0.672268761,0.664984416,0.624140213,0.657561713,0.678040064,0.652838461,0.683121036,0.720313991,0.679739009,0.641445658,0.61254928,0.656638048,0.660059169,0.636645727,0.657413072,0.633253278,0.631754878,0.613236816,0.661772488,0.670071655,0.683152323,0.661178367,0.692550461,0.738432058,0.760431656,0.786104366,0.805702003,0.810919557,0.767085716,0.720958831
135,0.975723358,-0.019921757,-0.004435788,0.294176762,0.5,0.519793342,0.519926567,0.505904238,0.497142254,0.457070757,0.497346632,0.488930414,0.459613751,0.428217706,0.466354862,0.423002257,0.465208865,0.429955352,0.47916046,0.438572679,0.391339644,0.357423234,0.335503637,0.317150001,0.273092346,0.289819749,0.258458161,0.284377321,0.281637671,0.322431018,0.311020616,0.329085835,0.352529744,0.31475275,0.344270935,0.317717743,0.313464916,0.282372086,0.326073698,0.280596373,0.255913803,0.301190526,0.283858621,0.26213018,0.273443425,0.224560189,0.256377244,0.277163532,0.278957347,0.297975233,0.337310698,0.308788345,0.318379747,0.283347358,0.24750051,0.232590161,0.233529448,0.244658252
136,0.977864602,-0.012250965,0.064520078,0.814886991,0.5,0.468210554,0.476445863,0.509290452,0.505300281,0.514583002,0.484556017,0.475226408,0.478353949,0.5275824,0.518712345,0.475576023,0.503033408,0.493860953,0.492429858,0.503510931,0.548522919,0.584498005,0.534777442,0.508111731,0.482466635,0.471349824,0.505851034,0.471317505,0.448248034,0.456723902,0.4197297,0.462004585,0.459085276,0.43430081,0.425750765,0.447737792,0.48468072,0.488086169,0.440564192,0.464243375,0.459597269,0.471441446,0.520124279,0.479583177,0.438782024,0.458027463,0.461056721,0.456374096,0.417332422,0.390528083,0.40326962,0.358130555,0.370739012,0.347357025,0.347951775,0.326173924,0.347348261,0.323201715
137,0.979908061,0.006683308,-0.141025149,0.101736816,0.5,0.520100416,0.537880234,0.561336507,0.60011092,0.633150343,0.641491536,0.619808828,0.629462477,0.585536105,0.576243503,0.576422194,0.586155244,0.573370959,0.572829431,0.537776062,0.514787161,0.486527407,0.499223394,0.454547093,0.480082628,0.507577165,0.473689545,0.458225966,0.476215633,0.519884327,0.490018919,0.458412191,0.434757666,0.441289604,0.431038033,0.459375578,0.466713397,0.485324137,0.513959024,0.474963746,0.440283672,0.446460029,0.492590442,0.509119325,0.478439817,0.462785378,0.446826435,0.480487433,0.449872243,0.451918488,0.467899313,0.485008834,0.443241033,0.459734095,0.444291361,0.470469987,0.512493351,0.496067578
138,0.98185353,0.019472978,-0.011711216,0.392409384,0.5,0.460301726,0.503055462,0.538801665,0.513321045,0.563041531,0.529242163,0.517828606,0.514487968,0.546411226,0.563350115,0.575194793,0.536197215,0.506915295,0.546949586,0.517727136,0.560262718,0.576119672,0.597364346,0.613045724,0.608388398,0.599157441,0.561276019,0.531084423,0.57319652,0.581529375,0.585143767,0.549673826,0.530714388,0.515813806,0.552453505,0.590527109,0.593624797,0.596029153,0.558414687,0.567087898,0.554145956,0.515190953,0.482674187,0.482133016,0.460315158,0.458479219,0.501235745,0.491279447,0.481297102,0.503415104,0.523344521,0.499914813,0.49377436,0.499334633,0.535106282,0.487203859,0.495816948,0.484461276
139,0.983700815,0.014359282,0.04847597,0.194459005,0.5,0.542669883,0.503778552,0.532409394,0.580710904,0.57746994,0.608579008,0.580370405,0.551633717,0.540641981,0.585882927,0.535889649,0.520186768,0.50474545,0.488115923,0.528048771,0.501027473,0.518841143,0.561681409,0.59652322,0.642634816,0.602986915,0.608558882,0.58666789,0.630634122,0.618945477,0.655660856,0.705008587,0.674555601,0.693673265,0.711575091,0.739325651,0.711124766,0.67005164,0.635553768,0.6727053,0.705592537,0.747807853,0.701360283,0.651435066,0.623968316,0.632608198,0.657808204,0.642507041,0.656908975,0.68156352,0.697086005,0.710928055,0.739360938,0.73519865,0.732965285,0.75727134,0.748886909,0.726087484
140,0.98544973,-0.003956271,-0.247768553,0.181383766,0.5,0.464813361,0.485282946,0.454615842,0.469198823,0.493927967,0.497898868,0.457640185,0.450678903,0.436473104,0.464657441,0.441071294,0.430494622,0.434980632,0.440638607,0.428517236,0.43881491,0.467376885,0.445050741,0.477954935,0.50204667,0.488529915,0.518781431,0.492062588,0.489599527,0.47611042,0.433218389,0.432343913,0.425236505,0.469579048,0.422107658,0.412814959,0.443748292,0.462044883,0.476054139,0.435391924,0.403270083,0.354893308,0.320421869,0.297025817,0.277443813,0.238034996,0.238042334,0.196580192,0.218826002,0.198619374,0.170529873,0.151189917,0.137354014,0.130945573,0.129728912,0.127691868,0.170747163,0.186299625
141,0.987100101,-0.018634447,-0.019489248,0.420113739,0.5,0.548827618,0.516530859,0.496031593,0.501449681,0.499093803,0.478523884,0.436218495,0.477601407,0.508422984,0.531985813,0.563007795,0.547044383,0.58582031,0.631106846,0.651630284,0.607886509,0.589441893,0.604618434,0.644388068,0.655547528,0.620450272,0.620430789,0.662767889,0.626110741,0.632352558,0.597840236,0.570551112,0.575806814,0.583167134,0.614632323,0.626283468,0.663247931,0.630877729,0.612316052,0.604173792,0.611077509,0.625707838,0.657574969,0.652651816,0.685102486,0.66575741,0.62543975,0.591881293,0.635427061,0.636677542,0.674514153,0.72272809,0.70886644,0.757888671,0.75011452,0.761356906,0.741771731,0.693766252
142,0.988651763,-0.016180198,0.036328048,0.643154213,0.5,0.485994587,0.453602221,0.49510456,0.477839748,0.47729332,0.451625812,0.404586592,0.434283087,0.458864485,0.450274977,0.408748296,0.441048066,0.47886854,0.513597784,0.500245386,0.51021502,0.46111769,0.483866798,0.436339627,0.470432816,0.479956452,0.432445623,0.41295594,0.426992718,0.396564435,0.430326374,0.419626189,0.392575449,0.362379111,0.398150428,0.360795722,0.409353313,0.376126092,0.365456549,0.379247014,0.364982625,0.322957691,0.329451426,0.367104882,0.347006509,0.309539495,0.333966704,0.30574785,0.330291739,0.319400918,0.313334422,0.350913398,0.340018322,0.382780132,0.413053736,0.450959243,0.421672713,0.417180209
143,0.99010456,0.001150051,-0.868088275,0.953457992,0.5,0.46181329,0.475490197,0.46605601,0.462867505,0.430760088,0.431076329,0.426983435,0.408047195,0.405839407,0.449834813,0.439970053,0.475544205,0.426990669,0.474079954,0.47949962,0.488837541,0.525136704,0.520239932,0.564763289,0.584110946,0.593323078,0.556570571,0.59803558,0.572518603,0.611625864,0.632581069,0.613082987,0.654652137,0.623323799,0.581002792,0.568895,0.540376071,0.544808293,0.500392629,0.464539089,0.460700665,0.495406913,0.454747731,0.460690167,0.424446777,0.42278236,0.428173748,0.405006394,0.376606716,0.40618462,0.380072615,0.383279457,0.395116755,0.412084146,0.427159455,0.392679987,0.427620433,0.453371889
144,0.991458348,0.017422948,-0.028182463,0.211212104,0.5,0.482782166,0.450955746,0.425400768,0.406492766,0.380109236,0.341443751,0.388490545,0.409780691,0.401450037,0.449157551,0.422395196,0.420798025,0.378512194,0.369429346,0.343397298,0.368165156,0.405229599,0.444820432,0.407092881,0.381083076,0.396236951,0.427026416,0.454472514,0.439725978,0.432557429,0.441413898,0.425473657,0.421166062,0.445071831,0.450813114,0.490809107,0.522921212,0.520208327,0.496882591,0.492418092,0.450219108,0.434755065,0.448585061,0.408473266,0.451297632,0.494128166,0.538997379,0.570918077,0.552694696,0.58122475,0.595829785,0.636781421,0.661989985,0.70066051,0.729295791,0.741065252,0.705890727,0.679925388
145,0.992712991,0.017677267,0.026460264,0.73011731,0.5,0.46604767,0.481110467,0.497192757,0.478852693,0.43494748,0.39555013,0.388715076,0.355584686,0.393711718,0.39098695,0.410707832,0.449348533,0.486918285,0.453780513,0.41826097,0.389452002,0.366674929,0.337745419,0.296478971,0.276185804,0.278087275,0.297974568,0.306054753,0.355209216,0.339970157,0.316312611,0.315525086,0.328834574,0.307877738,0.322401967,0.369818419,0.328859665,0.27916227,0.231986182,0.252585137,0.236600522,0.254277333,0.215428037,0.217602977,0.195517666,0.151775433,0.150721622,0.130531031,0.125063437,0.141929237,0.112431261,0.155727706,0.14238689,0.149404175,0.163227987,0.17912073,0.20160179,0.167695398
146,0.993868363,0.001679189,0.593422974,0.916549534,0.5,0.478774133,0.520824157,0.50962002,0.474856349,0.485727586,0.503356979,0.53375071,0.48598356,0.471774156,0.50697428,0.514510179,0.465145845,0.509204639,0.512600901,0.464321377,0.492500682,0.470131457,0.449460868,0.405258464,0.385436626,0.366414444,0.36819487,0.39374041,0.439004907,0.442080972,0.477862181,0.475772224,0.499953725,0.484559295,0.475408993,0.506426847,0.53210621,0.521350001,0.546007062,0.544602033,0.575564796,0.610355187,0.587760365,0.631461124,0.59594168,0.576526579,0.622278037,0.625616525,0.654776088,0.618285838,0.631621455,0.596107194,0.622775709,0.671825111,0.666660082,0.616980165,0.622635046,0.619819121
147,0.99492435,-0.015862728,-0.038394657,0.32885076,0.5,0.494267993,0.456706908,0.50412231,0.457020485,0.489489392,0.504815879,0.489155998,0.478431019,0.524402836,0.547412837,0.518536169,0.551632373,0.506054537,0.538361899,0.55074518,0.575181239,0.592465031,0.618428342,0.593869902,0.58648768,0.634080734,0.645929765,0.692307029,0.647817707,0.65083074,0.677560312,0.659253094,0.670375014,0.674799651,0.711645421,0.753020032,0.738296213,0.701281949,0.713689613,0.69069467,0.680501123,0.655759984,0.68840265,0.717532479,0.707059528,0.750467166,0.77099778,0.790172031,0.751489813,0.70231742,0.742933787,0.775759255,0.811503556,0.789469679,0.809957341,0.835136134,0.874278863,0.867756958
148,0.995880845,-0.018820526,0.01797683,0.255996536,0.5,0.482662875,0.473556533,0.430541355,0.454589798,0.423466991,0.428424809,0.432549482,0.383400924,0.40799768,0.400209203,0.350822808,0.343713403,0.325967126,0.343676111,0.374861313,0.370571581,0.345092587,0.364127827,0.354552973,0.311182346,0.304784405,0.351433788,0.376751994,0.332436468,0.324475092,0.349993987,0.334070945,0.344886995,0.32746808,0.362643989,0.339677748,0.366386125,0.329870063,0.290764488,0.25301591,0.263546862,0.299727413,0.258258723,0.235282903,0.210864979,0.177141556,0.176462217,0.182982379,0.143183303,0.177613782,0.222160082,0.232199881,0.248310377,0.237959016,0.287146887,0.302990613,0.281392242,0.317983668
149,0.996737752,-0.004474819,0.21780739,0.998755878,0.5,0.541172057,0.584398419,0.566534307,0.533656707,0.52460166,0.533761106,0.580385956,0.533418678,0.491119157,0.496071145,0.491464172,0.502668783,0.48897576,0.515476771,0.52557764,0.522406505,0.538456148,0.583249841,0.596407763,0.594728705,0.605745576,0.570730465,0.576784446,0.54929483,0.532134888,0.559481751,0.539458913,0.521173683,0.536624337,0.577030211,0.548496936,0.588478217,0.586727841,0.622063817,0.665168616,0.684648403,0.698722739,0.694342097,0.737586802,0.729732554,0.746767299,0.724189853,0.733511104,0.774426188,0.799908213,0.832345851,0.799895186,0.803907904,0.837055838,0.874164591,0.873559503,0.82605927,0.859307427
150,0.997494987,0.013985016,-0.051117312,0.489688296,0.5,0.45883005,0.446108441,0.478913631,0.518369433,0.512889808,0.552779948,0.512209863,0.467015488,0.50899313,0.478680413,0.457718347,0.429662182,0.41968274,0.391148852,0.384209914,0.420421582,0.461873128,0.436800598,0.460262538,0.496681262,0.528703384,0.537055847,0.5202363,0.514839823,0.515399561,0.517484629,0.510041652,0.469256543,0.479777387,0.47626823,0.505252906,0.463709183,0.484820666,0.455254658,0.467883339,0.499153037,0.484008244,0.503305219,0.511144879,0.519216299,0.526961788,0.489918832,0.455049242,0.415888423,0.443657686,0.411757691,0.398657143,0.379941157,0.353296689,0.369242508,0.387131431,0.385546047,0.344966955
151,0.998152472,0.019587092,0.010320566,0.63404257,0.5,0.540558224,0.536632956,0.498557715,0.467669677,0.504989984,0.484349458,0.495043938,0.505935121,0.545025771,0.536304001,0.565667628,0.602654495,0.599713461,0.572848472,0.532645385,0.50351297,0.532844534,0.515503565,0.47072679,0.448758786,0.496924661,0.495366281,0.52311017,0.524208404,0.483827685,0.482102615,0.513590285,0.476921839,0.503202022,0.491915711,0.482969887,0.493629536,0.477051136,0.434187713,0.402541997,0.431760463,0.436750607,0.41712476,0.398673737,0.368458961,0.329637147,0.326364849,0.294543513,0.254832281,0.26774108,0.240045669,0.191948497,0.167257351,0.126482316,0.136069612,0.166636628,0.140596339,0.107812269
152,0.998710144,0.007180886,0.129972897,0.325055475,0.5,0.487031794,0.534742218,0.484866422,0.519620092,0.48239276,0.484641496,0.517352085,0.536741408,0.558665501,0.550504803,0.550039984,0.564862483,0.602164129,0.598842787,0.591094783,0.579553929,0.586423503,0.634129136,0.614297631,0.655134244,0.65215899,0.659241093,0.633747214,0.590591808,0.546013802,0.506753916,0.506670798,0.50367309,0.503383526,0.463310704,0.443375875,0.468475285,0.437115212,0.416053952,0.378730528,0.414042527,0.455835262,0.499582617,0.487075438,0.482333949,0.510335867,0.540554114,0.525104114,0.537355183,0.537340455,0.558628418,0.544366267,0.515533813,0.505167376,0.480453976,0.477407884,0.521920751,0.513219136
153,0.999167945,-0.011827394,-0.068180751,0.070087661,0.5,0.450440245,0.453826606,0.438162687,0.483385961,0.514626321,0.511766512,0.537356417,0.562717359,0.581446643,0.606222979,0.64288335,0.601365263,0.602252929,0.564395576,0.515832522,0.53471868,0.576425764,0.625422079,0.671840031,0.690651972,0.693598759,0.72422748,0.771473513,0.784282965,0.791093863,0.751652681,0.754153967,0.749704646,0.744330092,0.733178133,0.726254279,0.753900789,0.748642438,0.750838432,0.787408883,0.825179572,0.853347366,0.815620625,0.771170422,0.79966732,0.754268431,0.729417956,0.742774445,0.768745284,0.763723044,0.728488883,0.685236533,0.704577902,0.738239447,0.765329594,0.768910388,0.786506899,0.819920571
154,0.999525831,-0.019961622,0.003101969,0.070311365,0.5,0.468085622,0.501130357,0.50390192,0.469019052,0.48884193,0.450755373,0.462952836,0.435150559,0.468829317,0.425120424,0.400639592,0.412739345,0.420563127,0.371704304,0.373512031,0.38438511,0.370617535,0.416406411,0.418534294,0.433970293,0.467817891,0.488859538,0.497144701,0.527754364,0.530800418,0.528412388,0.558010418,0.59901018,0.557688951,0.605411454,0.62135334,0.656698453,0.648433229,0.624163982,0.655075732,0.649401103,0.623716965,0.639046589,0.610123754,0.56514433,0.553144729,0.53066742,0.528268404,0.564143294,0.572969051,0.55612978,0.59259296,0.601277925,0.581220364,0.55940253,0.587850748,0.585706,0.610479972
155,0.999783764,-0.009743227,0.089632725,0.829727699,0.5,0.529379637,0.507124676,0.491055401,0.471829535,0.509982676,0.549542992,0.584887605,0.568294628,0.519035971,0.482048304,0.449941306,0.444741604,0.485130229,0.475318753,0.486933438,0.483039326,0.447581264,0.463002761,0.417028047,0.463791032,0.465425121,0.449226568,0.481666181,0.489763869,0.442024177,0.454039887,0.48303171,0.512115626,0.552774529,0.563365209,0.558271413,0.550643453,0.552392419,0.546907273,0.548116705,0.547891318,0.546291371,0.577840455,0.555860785,0.572064383,0.592240052,0.560618408,0.610493559,0.576976777,0.615516165,0.622477756,0.591247472,0.631110729,0.593750478,0.62424796,0.66246832,0.619615732,0.662453712
156,0.99994172,0.009433046,-0.09347825,0.592486914,0.5,0.488962414,0.498699978,0.495912558,0.471568304,0.474368869,0.458230797,0.429802288,0.477607682,0.493096484,0.47360799,0.490438735,0.538722985,0.563033762,0.606627986,0.572311622,0.532478898,0.486735303,0.50573332,0.538470128,0.53753174,0.582126341,0.56972646,0.568450271,0.612361119,0.60959226,0.638132387,0.677739808,0.724504358,0.769747979,0.726877669,0.703738037,0.747715059,0.775722431,0.801103645,0.792109796,0.761134845,0.783780042,0.81674862,0.771895713,0.778300539,0.823546165,0.838431649,0.870077578,0.859282841,0.873612417,0.865175254,0.880058795,0.875936119,0.857877959,0.900535645,0.858754304,0.855653508,0.851865018
